Song ID,pop,rap,dance-pop,post-teen-pop,pop-rap,trap,reggaeton,trap-latino,latin,hip-hop,melodic-rap,canadian-pop,electropop,pop-dance,atl-hip-hop
5XzombolzpiaOSTdj1W0VS,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1oOEkBNp4zWnkD7nWjJdog,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0KBwGCY9RYD9t2zjeW4h48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61ZM92T2zaXIVsqncThQzC,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1zPwSOUc5MPtPg8EgXAGKU,,,,,,,,,,,,,,,
1orjH4IkSH9VrWmRCToKV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0j1Ia2lQWrcXrQZI4AdJlk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1DFD5Fotzgn6yYXkYsKiGs,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0AGS6ZRgzobrazmCi6pYMe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69vlMrzHwATKzupwNcUPyK,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5iFwAOB2TFkPJk8sMlxP8g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Aykm3xrOFSHrAnv80KUhh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4TgHt7vKCimpywaiKfl0uj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0MLu1cFYL4ikdRTdasCQT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yZCjDTxzZxx1kll1sRjGc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kW4z2pIj5VY5fLjBrMRL5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4PV0uE5pZSh44E3NqNNDEH,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0ecC8p17cDNlxHXkuYqeR6,,,,,,,,,,,,,,,
7IMwEtpAiJanqF6vQteZN2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
0FktnzDqjClqU6iqOZVEs2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5DxXgozhkPLgrbKFY91w0c,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3frUvGrmGcay91lvFbOgsN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3yOlyBJuViE2YSGn3nVE1K,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2qxmye6gAegTMjLKEBoR3d,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4HDCLYli2SUdkq9OjmvhSD,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12KENAKQY5JvAsRURN7TzB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aOOExMBUyxKnEYb39SrTg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rxxXYtTIFKyrhJpofeoIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fipvP2zmef6vN2IwXfJhY,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0b9oOr2ZgvyQu88wzixux9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6mAN61JH0dzyZpWslS11jy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5bmSver2b3ZXyuyLKtgnFI,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6LsAAHotRLMOHfCsSfYCsz,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4wNIkl5XGiAACjFBlDWuSd,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2TH65lNHgvLxCKXM3apjxI,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4kfeRwpq5KUaqTkgi4TbDF,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
7GX5flRQZVHRAGd6B4TmDO,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7AFASza1mXqntmGtbxXprO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4S2uhQE8L9V6p7rj7SiauJ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6xZ4Q2k2ompmDppyeESIY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41A89rj3GoMG6ktN37L7PG,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4L6ihclQPu1hqP9r3WNJjQ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6hyQVqfHFvsJDjcmj4qrHf,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0zzsyWc45eUcSjw4FNHxeN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7JDbfYUHjDzQPFSDh5lzGs,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7sKbyYeJnITO1Eh9xd0lKd,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3CidPLqWXqgesJlwYVJZdy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0oQc0F6KUE7QY7k5TU6bic,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5DttNeiizFqWUON9hZBqTY,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0oQc0F6KUE7QY7k5TU6bic,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
62hTXlVQacy3pjBW4ntRPl,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78ldtCaBRJVp2i91B715L0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
 ,,,,,,,,,,,,,,,
1WoM4mof0Nl1xPtwf6h6ow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2J0adlQth373uw9y0yqWAz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0gO3E51A3fqp0ypJ26QbVP,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
7wsmIIm0xWmtP7TmACXkJn,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0atjNG0rNW2m6zPaiK4Co7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Gj1wG8b12VQdEd3hUuSwo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3goH7O78TLkV9RhCAyM4AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0H4ugk6rhnXmTl47ayy9O5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5LHHKZOwV8XW4LJP2C64mw,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0UnTaVkntyh3vqvLEvbpQx,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0y7Ao3CVJsyKFmqdjutiIF,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
3US6RbELvvrPw3DcvtJmis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YhJ3a6kBPGJWX4Ek77sDd,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0t3ZvGKlmYmVsDzBJAXK8C,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3pm4XtcsRIFFtH2UErk62R,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77fvnWALKJR0ws1VUx09CY,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4EJHKSnHENfjOxXWryyNtL,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5id3Rqn7SPj1LX4FfY4nGz,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0pYacDCZuRhcrwGUA5nTBe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lidXGPXPYLNThITAOTlkK,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
6ap9lSRJ0iLriGLqoJ44cq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hWfKBt3n7j1xqIy6LA5ve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2p8IUWQDrpjuFltbdgLOag,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2cYqizR4lgvp4Qu6IQ3qGN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1xUCDewhwnORlcFflAgml0,,,,,,,,,,,,,,,
4Pu0a2TuHOYtI4CCE3HEXI,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3mkz6eI4Sram8UhO3teU76,,,,,,,,,,,,,,,
5kbps8unnGH4raN5WduZuq,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4VgYtXCVJ7IbWAZ5ryfvEQ,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
021lWIHJrURZrmvYQ1xcM8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6Kj17Afjo1OKJYpf5VzCeo,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
740kQ8xwSGloumdiKR5Cwz,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
4PklAHGXT5ityno3IA8SKd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3tv697PZNnaQN0Mn2zGhS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568OIKgeHyGRD3uWR44JbO,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
65jw6GhwQW3Db55PxlPEpS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CoMYp2uIKsT09nreEZnZn,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1C8ux1YWLMHCenYJFiIV4Z,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7FullO2NDkyvxLuxYVKINa,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
58wyJLv6yH1La9NIZPl3ne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1zaDh3qaGSeSmulNyWlUxm,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3XZeOzJ9tqnu58YP6cqApI,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3Ddny34bFoYBb8dIGq5lwp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2DhNdoHxavs7Qtf5MnhZD0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2RxC2peY3FtrurYmbbmanr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7v8OynJxOxHoeS5C2UA9Y7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4r9jkMEnArtWGH2rL2FZl0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
05aZ9sAU1YXndHv0FMi9iW,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2nC3QhMI9reBIOWutbU3Tj,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0uDdI4fAXCuNhQbmxENdsO,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7wBJfHzpfI3032CSD7CE2m,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0d2iYfpKoM0QCKvcLCkBao,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4S2uhQE8L9V6p7rj7SiauJ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6b2RcmUt1g9N9mQ3CbjX2Y,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73SpzrcaHk0RQPFP73vqVR,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5fHrHoJKfCgBd35zwIBmUK,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
5H4mXWKcicuLKDn4Jy0sK7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
7eYAHC0RbBF9eaqWzT34Aq,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3Q4gttWQ6hxqWOa3tHoTNi,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3KixNgUEaDtrKJVzdqjU5q,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
5TCBWmEBrin7etRa4Lswr1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3IvMYBE7A3c7to1aEcfFJk,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1I55Ea0zVoSKs6MqW7DQ3i,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0YkUwXxnTkeJBvt5upeEtP,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
6fLVTVaHWaEfVKfEgbkf4D,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0lSZh5W0wDeurkGzLYY6hf,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
4QnC1bIaMSfDQvF4XDhV5M,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6USdi8uX5GNAPYziFhisHb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yZCjDTxzZxx1kll1sRjGc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1gVCEnryJhkdQcuC0Kbvor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5eEQCfq7MXQr6aHLNRUZLs,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6DCZcSspjsKoFjzjrWoCdn,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0gWbAFRcUyZKdfUxEOuOiD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5rffvRUaCvkPnkwMVcQYgZ,,,,,,,,,,,,,,,
4xqIYGwwZTEem9U8A42SPF,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0A37XY67wSdGqkGjtfW6aV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6U0FIYXCQ3TGrk4tFpLrEA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3ZdDYeaZzeYnrP4crgXzPk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lAK3oHbfEnvUQWosrMMpR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3lay6f81Lhy0qp2Uvp4cNJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ROE31C8Wu4neZoR9stM9e,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5Xhqh4lwJPtMUTsdBztN1a,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3iEqGBZ2wcpVzhiAcwXVC6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bMbDctzMmTyK2j74j3nF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nocRtwyNPVtGcIJqfgdzZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kls8cSlUyHW2BUOkDJIZE,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0JjM9bKm4wrwohMslcm892,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2rc7BkzO8qepMFAxHtOrXc,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5gNOINI5dXZVom2b36LMOd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0oT9ElXYSxvnOOagP9efDq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16oi4OiKmkO51l60F5R9kR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2ajzBr7vwHTEBeqDzcsNRC,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2AuWgceaQyfMoI3EGavwGb,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6Q3K9gVUZRMZqZKrXovbM2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7wsmIIm0xWmtP7TmACXkJn,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0jWm0VyD8p3MrSInczpows,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2w1rq80FIrbxeJy9WYURxw,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1tNJrcVe6gwLEiZCtprs1u,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Odu228D0yGcFySGuxU4rY,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1fPnUpoXCpD2NDI4vPVeLw,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0dy5NFDnx5fuZvE8ZXEX35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yYBOIXO2H9LDqEPui42GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZTYlnhhV1UAReg7wIGolx,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6tCssnvTUREcperDOUTqvA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3g0mEQx3NTanacLseoP0Gw,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6fWa5CRgy0z30OeGZyMBvD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2tGENA8xef0wABdHvyXwv9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0L8OsjxbagaGkJI0PezdRg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y4jsQt7MjnZhiD1L6qFBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07Oz5StQ7GRoygNLaXs2pd,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2ZlCGeK30BLRNSPC832pNZ,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2IHLaN6wwYKQ3S24NsQqpA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
58qO4dGa5SgNdtvqvpewyz,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
75pQqzwgCjUOSSy5CpmAjy,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6kWxIqQDsKFYCJGbU4AjCX,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6DEEuFNv0K3aJtFYZag8gv,,,,,,,,,,,,,,,
598yNsG1JFrGd4n2kMoz7F,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6DXZiYUbrYgrVIhfX3U9Z2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4a6q8CR2hzLk2plDkSxkfD,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4Ulqu89XempybuL8ApUeqL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3iYNJX4FTRGlfMQySjlGNr,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3pyodt4pb554dMz8fCv7oi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4BGZF4oLbTL0pWm7C18pbv,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6b5P51m8xx2XA6U7sdNZ5E,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4szI7zRh7kLApCSqiB6R7b,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5swpvba5YLqVDy1nbzUdog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719aY5gAzJbx2PHjyalZQu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2K9Ovn1o2bTGqbsABGC6m3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6qlcjGJPTZEwR8nf2nSe9C,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3orEOtd8CPL8GFlpRpKuoE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3WlbeuhfRSqU7ylK2Ui5U7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1sOW4PuG5X3Ie3EXUhAopJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2TrhpvxwuF6hrboTdRXwnS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4j4w4CXm6BSr0s25wAWrrX,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3qM0vBxIe4VUbK0Z0smuVP,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5HArmECc1y0lCHKVKDKXa4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26wLOs3ZuHJa2Ihhx6QIE6,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
40U8d12pC5UHqmHwXjHjjl,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2BcnxwxBuar5wjCaLqm5N3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464uJVLmr0fDJGXOnciaDe,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1syf62zw48zu4FrPwMtDHk,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2hsA9YWuF3C9Gosi4dpjJN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3HTbI3yUJQw3fP0Po8qLcD,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7hav1MHURQf5SAoPk0egqh,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6CUP2khYzdphXebxVTfPE3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5IUOU5xkzGHsRFOYNu3GSK,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2fOlBMkWR7lXJfqp5VTbDG,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5zzbORcD0GwLY0wQHP1Xs1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2FvD20Z8aoWIePi7PoN8sG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6XXYdF6pJR1K3wKvuxmu7n,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3S1NOXjDr2A4xXXsWo8kLr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4NqQaovM14WR2hNPMFxgjb,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7paFC3FEu1WtPVP4Do6VZN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63wx9vdskaXbYxyDx4oJCZ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7sOfmPd18RWp3FoCzpa7Kw,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4saHEjXw7O1NXJOzBkUKKG,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0IpnZchq8ek2A6pGEP2Qb1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
59JWp4PjZ9TRM8cmtaDYB1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0Li1OuXXfi7950ilZUFGkF,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5egD7A5x9AHdVO2fMo3Wbo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1V8XneTrX6kKeoxYbk4x6h,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4SnlSaLJJ7reJMCHM5YUuX,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10rwyGbKAWZ8JZbL7uHl28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53v2u51nq3CxiKUNphRzP1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4D7NrSeqkTarBrJ80b2sBc,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4lAQfuREAHG8IC0PiiigBt,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5kqNIqFjijuzvVLhuY9B8j,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
19Ec2gbNtQTE44IizcPjtD,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5J7teKIJGtqVypgYI6sqXj,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4sWGHlZGM1XA7TyWdtBAbA,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7rpNuuoMbid56XkDsx2FjE,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
463PQggkmk5tTw8ug0ahOX,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2pWOMNQJW3g2zmGjP0Vkb0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6LcauUZjF1eXQrgqMUecHX,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
7vTspUAmMKFkUpKL9HLZNL,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2qG81jL9UIP54uS8gYyP4k,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
6vxU64pcIuQ38O015Zy4qj,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1HF6P40Z7nfExGaB1Gk99v,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4YcWzLSnGqLjSCycuSMHnn,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0AhJag7VI8uFf3mJFsTwvf,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1xcOYJxDa5pObgxY1r0I9c,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3bkkMZEAhx7rTVz1C0itRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hBeHlR2d7wFJVLcj2fivL,,,,,,,,,,,,,,,
3jbT1Y5MoPwEIpZndDDwVq,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4MZSqgwlE71CWZ6qQ3gkKm,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7IxGslFZA5QhgXbUsDmcjf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Ghyp3X5Ua9ypHnBIgOObI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1jDbQz6tr52WgScCTXMnaN,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25B5fGr9K0VdZJiRFsnMO4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2oHDJHNondITqbl8xZ9vPn,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3BYIzNZ3t9lRQCACXSMLrT,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6YAxCn4juTWn5hWl2hzHGw,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
46mT9NR7N9Zf5MolcrBgE3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4wBcaYqLPm7EtDVoJQORU4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6gm12xlADJwiBbHIKBXzGW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7gHZGXSJzM29WA384suYY2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5KlPy74NOEAt8jC3FYURnQ,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3IB5qOeMayvpOdHxYCL5tZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fgsKar6uBO08vzHXkTjWi,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1eyek0KJEh2v5HQ9uQSybb,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7KSSdFCBHCfq4KPzz78ghk,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7GwYENSg87oERcW0Wacd6m,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
5RsKelNxucrDxgMbZ3vd3W,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4vjpLMyL3ZO6aphdYr8XYw,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
733c1CWmIGymoQXdp7Us88,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
43NqTeL8pgBxKHPMiJKUP5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5gCg2qMPzKkW4jS4dBKdDs,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
113PlnpZbHd3WIqeYjhZWv,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4vUmTMuQqjdnvlZmAH61Qk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75ZvA4QfFiZvzhj2xkaWAh,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
09PGubKAMryhOWv1LHpCYz,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
37zdqI4r1gswIzczSBkRon,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7HMmFQsKsljwTw8bS7lu19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0fySG6A6qLE8IvDpayb5bM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3uc8AGNL0KbvISIrjnfRvN,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5raTDhlbxFDnpn89bxArdH,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6AyWdCtEn1DdxjnxPeojR2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3tDqEKKUs6gf8zMvSuLyLA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
